Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
0,"S Venkatesan","Understanding, Exploiting and Improving Inter-view Relationships",2020,"","andrew.cmu.edu","http://www.andrew.cmu.edu/user/sibiv/Thesis_Proposal.pdf","",447,"2020-10-24 07:39:54","PDF","","","",,,,,0,0.00,0,1,1,"Multi-view machine learning has received substantial attention in various applications over recent years. These applications typically involve learning on data obtained from multiple sources of information, for example, in multi-sensor systems such as self-driving cars and …"
0,"F Anichini, N Dershowitz, N Dubbini, G Gattiglia, B Itkin…","The Automatic Recognition of Ceramics from Only One Photo: The ArchAIDE App",,"cs.tau.ac.il","","http://www.cs.tau.ac.il/~nachumd/papers/EMAC.pdf","",448,"2020-10-24 07:39:54","PDF","","","",,,,,0,0.00,0,6,,"Pottery is of fundamental importance for understanding archaeological contexts. However, recognition of ceramics is still a manual, timeconsuming activity, reliant on analogue catalogues created by specialists, held in archives and libraries. The ArchAIDE project …"
0,"A Dill, S Ge, E Kang, CL Li, B Poczos","Learned Interpolation for 3D Generation",2019,"arXiv preprint arXiv:1912.10787","arxiv.org","https://arxiv.org/abs/1912.10787","",449,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,5,1,"In order to generate novel 3D shapes with machine learning, one must allow for interpolation. The typical approach for incorporating this creative process is to interpolate in a learned latent space so as to avoid the problem of generating unrealistic instances by …"
0,"A Andreassen, SC Hsu, B Nachman…","Parameter Estimation using Neural Networks in the Presence of Detector Effects",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2010.03569","",452,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,4,1,"Histogram-based template fits are the main technique used for estimating parameters of high energy physics Monte Carlo generators. Parameterized neural network reweighting can be used to extend this fitting procedure to many dimensions and does not require …"
0,"Y Liu, B Fan, G Meng, J Lu, S Xiang, C Pan","DensePoint: Learning Densely Contextual Representation for E cient Point Cloud Processing",2019,"","ir.ia.ac.cn","http://ir.ia.ac.cn/handle/173211/38550","",454,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,6,1,"Point cloud processing is very challenging, as the di verse shapes formed by irregular points are often indis tinguishable. A thorough grasp of the elusive shape re quires sufficiently contextual semantic information, yet few works devote to this. Here we propose DensePoint …"
0,"K Pfannschmidt, P Gupta, E Hüllermeier","Deep Architectures for Learning Context-dependent Ranking Functions",2018,"arXiv preprint arXiv:1803.05796","arxiv.org","https://arxiv.org/abs/1803.05796","",455,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,3,2,"Object ranking is an important problem in the realm of preference learning. On the basis of training data in the form of a set of rankings of objects, which are typically represented as feature vectors, the goal is to learn a ranking function that predicts a linear order of any new …"
0,"G De Bie, H Rakotoarison, G Peyré…","Distribution-Based Invariant Deep Networks for Learning Meta-Features",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2006.13708","",456,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,4,1,"Recent advances in deep learning from probability distributions enable to achieve classification or regression from distribution samples, invariant under permutation of the samples. This paper extends the distribution-based deep neural architectures to achieve …"
0,"G Mai, K Janowicz, L Cai, R Zhu, B Regalia…","SE‐KGE: A location‐aware Knowledge Graph Embedding model for Geographic Question Answering and Spatial Semantic Lifting",2020,"Transactions in …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/tgis.12629","",457,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,6,1,"Learning knowledge graph (KG) embeddings is an emerging technique for a variety of downstream tasks such as summarization, link prediction, information retrieval, and question answering. However, most existing KG embedding models neglect space and, therefore, do …"
0,"MU Oner, HK Lee, WK Sung","A Weakly Supervised Learning Based Clustering Framework",2019,"CoRR","deeplearn.org","https://deeplearn.org/arxiv/81001/a-weakly-supervised-learning-based-clustering-framework","",458,"2020-10-24 07:39:54","HTML","","","",,,,,0,0.00,0,3,1,"A weakly supervised learning based clustering framework is proposed in this paper. As the core of this framework, we introduce a novel multiple instance learning task based on a bag level label called unique class count (u⁢ c⁢ c), which is the number of unique classes …"
0,"A Barr, W Gispen, A Lamacraft","Quantum Ground States from Reinforcement Learning",2020,"Mathematical and Scientific …","proceedings.mlr.press","http://proceedings.mlr.press/v107/barr20a.html","",459,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,3,1,"Finding the ground state of a quantum mechanical system can be formulated as an optimal control problem. In this formulation, the drift of the optimally controlled process is chosen to match the distribution of paths in the Feynman–Kac (FK) representation of the solution of the …"
0,"X Zhao, Z Wang, Y Zhang, C Xing","Instance Explainable Multi-instance Learning for ROI of Various Data",2020,"International Conference on Database …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-59416-9_7","",460,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,4,1,"Abstract Estimating the Region of Interest (ROI) for images is a classic problem in the field of computer vision. In a broader sense, the object of ROI estimation can be generalized to the bag containing multiple data instances, ie, identify the instances that probably arouse our …"
0,"T Furuya, R Ohbuchi","Feature set aggregator: unsupervised representation learning of sets for their comparison",2019,"Multimedia Tools and Applications","Springer","https://link.springer.com/article/10.1007/s11042-019-08078-y","",462,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,2,1,"Unsupervised representation learning of unlabeled multimedia data is important yet challenging problem for their indexing, clustering, and retrieval. There have been many attempts to learn representation from a collection of unlabeled 2D images. In contrast …"
0,"C Vignac, A Loukas, P Frossard","Building powerful and equivariant graph neural networks with message-passing",2020,"arXiv preprint arXiv:2006.15107","arxiv.org","https://arxiv.org/abs/2006.15107","",464,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,3,1,"Message-passing has proved to be an effective way to design graph neural networks, as it is able to leverage both permutation equivariance and an inductive bias towards learning local structures to achieve good generalization. However, current message-passing architectures …"
0,"M Habibi, J Starlinger, U Leser","TabSim: A Siamese Neural Network for Accurate Estimation of Table Similarity",2020,"arXiv preprint arXiv:2008.10856","arxiv.org","https://arxiv.org/abs/2008.10856","",465,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,3,1,"Tables are a popular and efficient means of presenting structured information. They are used extensively in various kinds of documents including web pages. Tables display information as a two-dimensional matrix, the semantics of which is conveyed by a mixture of …"
0,"M Bauer","Advances in Probabilistic Modelling: Sparse Gaussian Processes, Autoencoders, and Few-shot Learning",2020,"","repository.cam.ac.uk","https://www.repository.cam.ac.uk/handle/1810/303263","",466,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,1,1,"Learning is the ability to generalise beyond training examples; but because many generalisations are consistent with a given set of observations, all machine learning methods rely on inductive biases to select certain generalisations over others. This thesis …"
0,"S Jiang","Efficient Nonmyopic Sequential Experimental Design",2020,"","search.proquest.com","http://search.proquest.com/openview/e00ff51b3f57565344ac7ab7d0f2faae/1?pq-origsite=gscholar&cbl=51922&diss=y","",468,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,1,1,"Sequential experimental design (SED) problems are abundant in science and engineering. Examples include drug discovery, materials discovery, or machine learning hyperparameter tuning. Such problems can be formulated as sequentially choosing locations to evaluate an …"
0,"S Gui, X Zhang, S Qiu, M Wu, J Ye, J Liu","P^ 2IR: Universal Deep Node Representation via Partial Permutation Invariant Set Functions",2018,"","openreview.net","https://openreview.net/forum?id=BygRNn0qYX","",469,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,6,2,"Graph node representation learning is a central problem in social network analysis, aiming to learn the vector representation for each node in a graph. The key problem is how to model the dependence of each node to its neighbor nodes since the neighborhood can uniquely …"
0,"I Bica, J Jordon, M van der Schaar","Individualised Dose-Response Estimation using Generative Adversarial Nets",2019,"","openreview.net","https://openreview.net/forum?id=rJx9vaVtDS","",470,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,3,1,"The problem of estimating treatment responses from observational data is by now a well-studied one. Less well studied, though, is the problem of treatment response estimation when the treatments are accompanied by a continuous dosage parameter. In this paper, we …"
0,"X Li, Y Pang, Y Wu, Y Li","Learning Local Structure of Representative Points for Point Cloud Classification and Semantic Segmentation",2020,"ICASSP 2020-2020 IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9054174/","",471,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,4,1,"Directly processing large point clouds is inefficient. State-of-the-art frameworks hierarchically employ Farthest Point Sampling (FPS) to down-sample the data for point cloud classification, semantic segmentation, etc. However, using only geometric information, FPS neglects the …"
0,"S Gui, X Zhang, S Qiu, M Wu, J Ye, J Liu","GESF: A Universal Discriminative Mapping Mechanism for Graph Representation Learning",2018,"arXiv preprint arXiv:1805.11182","arxiv.org","https://arxiv.org/abs/1805.11182","",472,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,6,2,"Graph embedding is a central problem in social network analysis and many other applications, aiming to learn the vector representation for each node. While most existing approaches need to specify the neighborhood and the dependence form to the …"
0,"B Fernando, H Bilen","Deep Multiple Instance Learning with Gaussian Weighting",2019,"","openreview.net","https://openreview.net/forum?id=Bklrea4KwS","",473,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,2,1,"In this paper we present a deep Multiple Instance Learning (MIL) method that can be trained end-to-end to perform classification from weak supervision. Our MIL method is implemented as a two stream neural network, specialized in tasks of instance classification and weighting …"
0,"P Zhong, Z Wang","Group Action Equivariance and Generalized Convolution in Multi-layer Neural Networks",2019,"ICASSP 2019-2019 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8683278/","",475,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,2,1,"Convolutional neural networks have achieved great success in speech, image, and video signal processing tasks in recent years. There have been several attempts to justify the convolutional architecture and to generalize the convolution operation for treatment of other …"
0,"N Harmening, M Biloš, S Günnemann","Deep Representation Learning and Clustering of Traffic Scenarios",2020,"arXiv preprint arXiv:2007.07740","arxiv.org","https://arxiv.org/abs/2007.07740","",476,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,3,1,"Determining the traffic scenario space is a major challenge for the homologation and coverage assessment of automated driving functions. In contrast to current approaches that are mainly scenario-based and rely on expert knowledge, we introduce two data driven …"
0,"CR Qi","Deep Learning on 3D Data",2020,"3D Imaging, Analysis and Applications","Springer","https://link.springer.com/chapter/10.1007/978-3-030-44070-1_11","",478,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,1,1,"Emerging 3D related applications such as autonomous vehicles, AI-assisted design, and augmented reality have highlighted the demands for more robust and powerful 3D analyzing algorithms. Inspired by the success of deep learning on understanding images, audio, and …"
0,"AYK Foong, WP Bruinsma, J Gordon, Y Dubois…","Meta-Learning Stationary Stochastic Process Prediction with Convolutional Neural Processes",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2007.01332","",480,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,5,1,"Stationary stochastic processes (SPs) are a key component of many probabilistic models, such as those for off-the-grid spatio-temporal data. They enable the statistical symmetry of underlying physical phenomena to be leveraged, thereby aiding generalization. Prediction …"
0,"J Mitchell, JS Bowers","Harnessing the Symmetry of Convolutions for Systematic Generalisation",2020,"2020 International Joint Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9207183/","",481,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,2,1,"We argue that symmetry is an important consideration in addressing the problem of systematic generalisation and investigate two forms of symmetry relevant to symbolic processes. We implement this approach in terms of convolution and show that it can be used …"
0,"D Wang, M Jamnik, P Lio","Generalisable Relational Reasoning With Comparators in Low-Dimensional Manifolds",2020,"arXiv preprint arXiv:2006.08698","arxiv.org","https://arxiv.org/abs/2006.08698","",484,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,3,1,"While modern deep neural architectures generalise well when test data is sampled from the same distribution as training data, they fail badly for cases when the test data distribution differs from the training distribution even along a few dimensions. This lack of out-of …"
0,"H Qu","A search for Lorentz-boosted Higgs bosons decaying to charm quarks in the CMS experiment using deep neural networks",2019,"","escholarship.org","https://escholarship.org/uc/item/8rb3f5n0","",485,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,1,1,"Measurement of the decay of the Higgs boson to charm quarks provides a direct probe of the Higgs coupling to second-generation quarks. Therefore, it is crucial for understanding the structure of Yukawa couplings. In this thesis, a search for the Higgs boson decaying to …"
0,"S Yin, Q Peng, H Li, Z Zhang, X You, K Fischer…","Multi-instance deep learning of ultrasound imaging data for pattern classification of congenital abnormalities of the kidney and urinary tract in children",2020,"Urology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0090429520305719","",486,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,7,1,"Objective To reliably and quickly diagnose children with posterior urethral valves (PUV), we developed a multi-instance deep learning method to automate image analysis. Methods We built a robust pattern classifier to distinguish 86 children with PUV from 71 children with mild …"
0,"C Wendler, A Amrollahi, B Seifert, A Krause…","Learning Set Functions that are Sparse in Non-Orthogonal Fourier Bases",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2010.00439","",487,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,5,1,"Many applications of machine learning on discrete domains, such as learning preference functions in recommender systems or auctions, can be reduced to estimating a set function that is sparse in the Fourier domain. In this work, we present a new family of algorithms for …"
0,"S Amizadeh, S Matusevych, M Weimer","PDP: A General Neural Framework for Learning SAT Solvers",2019,"","openreview.net","https://openreview.net/forum?id=S1xaf6VFPB","",488,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,3,1,"There have been recent efforts for incorporating Graph Neural Network models for learning fully neural solvers for constraint satisfaction problems (CSP) and particularly Boolean satisfiability (SAT). Despite the unique representational power of these neural embedding …"
0,"NM Hartman, R Teixeira De Lima, M Kagan","Deep Sets for Flavor Tagging on the ATLAS Experiment",2020,"","cds.cern.ch","https://cds.cern.ch/record/2721094","",489,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,3,1,"Flavour Tagging is a major client for tracking in particle physics experiments at high energy colliders, where it is used to identify the experimental signatures of heavy flavor production. Among other features, charm and beauty hadron decays produce jets containing several …"
0,"L Chen, H Huang, D Chen","Join Cardinality Estimation by Combining Operator-Level Deep Neural Networks",2020,"Information Sciences","Elsevier","https://www.sciencedirect.com/science/article/pii/S0020025520309750","",490,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,3,1,"Join cardinality estimation is fundamental to cost-based query optimizers. The state-of-the-art deep learning based join cardinality estimation methods do not fully take the structure of a query plan into account and lack of data information about joins, causing significant …"
0,"M Sun, F Wang, O Elemento, J Zhou","Structure-Based Drug-Drug Interaction Detection via Expressive Graph Convolutional Networks and Deep Sets (Student Abstract)",2020,"Proceedings of the AAAI …","144.208.67.177","https://144.208.67.177/ojs/index.php/AAAI/article/view/7236","",491,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,4,1,"In this work, we proposed a DDI detection method based on molecular structures using graph convolutional networks and deep sets. We proposed a more discriminative convolutional layer compared to conventional GCN and achieved permutation invariant …"
0,"J Lee, Y Lee, J Kim, AR Kosiorek, S Choi, YW Teh","Supplementary Material for Set Transformer",,"proceedings.mlr.press","","http://proceedings.mlr.press/v97/lee19d/lee19d-supp.pdf","",492,"2020-10-24 07:39:54","PDF","","","",,,,,0,0.00,0,6,,"We focus on H in (2). Since feed-forward networks are universal function approximators at the limit of infinite nodes, let the feed-forward layers in front and back of the MAB encode the element-wise functions z→ zp and z→ z 1 p, respectively. We let h= d, so the number of …"
0,"J Zhang, L Zepeda-Núñez, Y Yao, L Lin","Learning the Mapping $$\mathbf {x}\mapsto\sum\limits _ {i= 1}^ d x_i^ 2$$ x↦∑ i= 1 dxi 2: the Cost of Finding the Needle in a Haystack",2020,"Communications on Applied …","Springer","https://link.springer.com/article/10.1007/s42967-020-00078-2","",494,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,4,1,"The task of using the machine learning to approximate the mapping\({\mathbf {x}}\mapsto\sum\limits _ {i= 1}^ d x_i^ 2\) with\(x_i\in [-1, 1]\) seems to be a trivial one. Given the knowledge of the separable structure of the function, one can design a sparse network to …"
0,"B Peng","Applications of Data Mining in Healthcare",2019,"","scholarworks.iupui.edu","https://scholarworks.iupui.edu/handle/1805/18933","",495,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,1,1,"With increases in the quantity and quality of healthcare related data, data mining tools have the potential to improve people's standard of living through personalized and predictive medicine. In this thesis we improve the state-of-the-art in data mining for several problems in …"
0,"P Strasser, S Armand, S Marchand-Maillet…","Learning by stochastic serializations",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1905.11245","",497,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,4,1,"Complex structures are typical in machine learning. Tailoring learning algorithms for every structure requires an effort that may be saved by defining a generic learning procedure adaptive to any complex structure. In this paper, we propose to map any complex structure …"
0,"E Merrill, A Fern","Sample-Based Point Cloud Decoder Networks",2019,"","openreview.net","https://openreview.net/forum?id=SklVI1HKvH","",498,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,2,1,"Point clouds are a flexible and ubiquitous way to represent 3D objects with arbitrary resolution and precision. Previous work has shown that adapting encoder networks to match the semantics of their input point clouds can significantly improve their effectiveness over …"
0,"M Hutter","On Representing (Anti) Symmetric Functions",2020,"arXiv preprint arXiv:2007.15298","arxiv.org","https://arxiv.org/abs/2007.15298","",499,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,1,1,"Permutation-invariant,-equivariant, and-covariant functions and anti-symmetric functions are important in quantum physics, computer vision, and other disciplines. Applications often require most or all of the following properties:(a) a large class of such functions can be …"
0,"A Cennamo, F Kaestner, A Kummert","Leveraging Radar Features to Improve Point Clouds Segmentation with Neural Networks",2020,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-48791-1_8","",500,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,3,1,"Radar sensors, unlike lidars or cameras, can measure objects' instantaneous velocity and composition. However, the ability to process and retrieve spatial information from radar point clouds has not yet been fully established. In this work, we propose a key technique for …"
0,"NNT Dam","Modelling Data with Stochastic Generative Processes",,"bridges.monash.edu","","https://bridges.monash.edu/articles/thesis/Modelling_Data_with_Stochastic_Generative_Processes/12170895","",501,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,1,,"Learning and modelling complex data with generative models is a prominent research topic in modern artificial intelligence since generative models empower us to answer fundamental and important research questions into the generative processes of algorithmic intelligence …"
0,"G Zuzic, D Wang, A Mehta, D Sivakumar","Learning Robust Algorithms for Online Allocation Problems Using Adversarial Training",2020,"arXiv preprint arXiv:2010.08418","arxiv.org","https://arxiv.org/abs/2010.08418","",502,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,4,1,"We address the challenge of finding algorithms for online allocation (ie bipartite matching) using a machine learning approach. In this paper, we focus on the AdWords problem, which is a classical online budgeted matching problem of both theoretical and practical …"
0,"Y Long","Understanding and mitigating privacy risk in machine learning systems",2020,"","ideals.illinois.edu","https://www.ideals.illinois.edu/handle/2142/107972","",505,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,1,1,"Recent years have witnessed a rapid development in machine learning systems and a widespread increase of machine learning applications. However, with the widespread adoption of machine learning, privacy issues have emerged. This thesis studies the privacy …"
0,"G Chechik","Learning Object Permanence from Video",,"Springer","","https://link.springer.com/content/pdf/10.1007/978-3-030-58517-4_3.pdf","",506,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,1,,"Object Permanence allows people to reason about the location of non-visible objects, by understanding that they continue to exist even when not perceived directly. Object Permanence is critical for building a model of the world, since objects in natural visual …"
0,"C Pabbaraju, P Jain","Learning Functions over Sets via Permutation Adversarial Networks",2019,"arXiv preprint arXiv:1907.05638","arxiv.org","https://arxiv.org/abs/1907.05638","",507,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,2,1,"In this paper, we consider the problem of learning functions over sets, ie, functions that are invariant to permutations of input set items. Recent approaches of pooling individual element embeddings can necessitate extremely large embedding sizes for challenging …"
0,"J Verbeek","Discrete Point Flow Networks for Efficient Point Cloud Generation",,"ecva.net","","http://www.ecva.net/papers/eccv_2020/papers_ECCV/papers/123680681.pdf","",509,"2020-10-24 07:39:54","PDF","","","",,,,,0,0.00,0,1,,"Generative models have proven effective at modeling 3D shapes and their statistical variations. In this paper we investigate their application to point clouds, a 3D shape representation widely used in computer vision for which, however, only few generative …"
0,"T Kehrenberg, M Bartlett, O Thomas…","Null-sampling for Interpretable and Fair Representations",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2008.05248","",510,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,4,1,"We propose to learn invariant representations, in the data domain, to achieve interpretability in algorithmic fairness. Invariance implies a selectivity for high level, relevant correlations wrt class label annotations, and a robustness to irrelevant correlations with protected …"
0,"H Li, Q Xiao, J Tian","Supervised Whole DAG Causal Discovery",2020,"arXiv preprint arXiv:2006.04697","arxiv.org","https://arxiv.org/abs/2006.04697","",511,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,3,1,"We propose to address the task of causal structure learning from data in a supervised manner. Existing work on learning causal directions by supervised learning is restricted to learning pairwise relation, and not well suited for whole DAG discovery. We propose a novel …"
0,"J Agerbeg","Statistical Learning and Analysis on Homology-Based Features",2020,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1431609","",513,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,1,1,"Stablerankhasrecentlybeenproposedasani… homology, a method used in topological data analysis. In this thesis we develop methods for statistical analysis as well as machine learning methods based on stable rank. As stable rank may be viewed as a mapping to a …"
0,"AK Lampinen","A Computational Framework for Learning and Transforming Task Representations",2020,"","search.proquest.com","http://search.proquest.com/openview/b9490ddd4c7617e78a6d776362d1255e/1?pq-origsite=gscholar&cbl=18750&diss=y","",514,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,1,1,"Human cognition is fundamentally flexible—we can adapt to novel tasks rapidly. We can sometimes adapt to a novel task without any direct experience on that task, based on its relationship to previous tasks. By contrast, while deep-learning models can achieve …"
0,"J Mamou, O Pereg, M Wasserblat, I Dagan","Multi-Context Term Embeddings: the Use Case of Corpus-based Term Set Expansion",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1904.02496","",515,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,4,1,"In this paper, we present a novel algorithm that combines multi-context term embeddings using a neural classifier and we test this approach on the use case of corpus-based term set expansion. In addition, we present a novel and unique dataset for intrinsic evaluation of …"
0,"L Zhang, PH Su, J Hoang, GC Haynes…","Map-Adaptive Goal-Based Trajectory Prediction",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2009.04450","",516,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,5,1,"We present a new method for multi-modal, long-term vehicle trajectory prediction. Our approach relies on using lane centerlines captured in rich maps of the environment to generate a set of proposed goal paths for each vehicle. Using these paths--which are …"
0,"J Chan, J Spence, Y Song","Exchangeable Variational Autoencoders with Applications to Genomic Data",2019,"","openreview.net","https://openreview.net/forum?id=SJg55JhEKS","",518,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,3,1,"Exchangeable-structured datapoints are ubiquitous in statistical problems ranging from point clouds to graphs to sets. Particularly in biological settings where multiple experiments derived from a noisy scientific process attempt to measure a latent variable of interest …"
0,"J Yan, S Yang, ER Hancock","Learning for Graph Matching and Related Combinatorial Optimization Problems",2020,"International Joint Conference …","eprints.whiterose.ac.uk","http://eprints.whiterose.ac.uk/160087/1/MLGM_SVY_IJCAI20_Review_14_1.pdf","",519,"2020-10-24 07:39:54","PDF","","","",,,,,0,0.00,0,3,1,"This survey gives a selective review of recent development of machine learning (ML) for combinatorial optimization (CO), especially for graph matching. The synergy of these two well-developed areas (ML and CO) can potentially give transformative change to artificial …"
0,"N Nesting, GT t GetToken, GF t GetFirst","A Appendix",,"papers.nips.cc","","http://papers.nips.cc/paper/9116-write-execute-assess-program-synthesis-with-a-repl-supplemental.zip","",520,"2020-10-24 07:39:54","PDF","","","",,,,,0,0.00,0,3,,"In principle the 2D language admits arbitrary quadrilaterals. When generating synthetic training data we constrain the quadrilaterals to be take the form of rectangles rotated by 45 increments, although in principle one could permit arbitrary rotations by simply training a …"
0,"C Bai, S Kumar, J Leskovec, M Metzger, J Nunamaker…","video2net: Extracting dynamic interaction networks from multi-person discussion videos",,"pdfs.semanticscholar.org","","https://pdfs.semanticscholar.org/a2e8/6a90756ae52448dc0ef9ad8a528dd12d8b8c.pdf","",521,"2020-10-24 07:39:54","PDF","","","",,,,,0,0.00,0,6,,"Networks in multi-person discussions, such as meetings and games, elicit interpersonal and group dynamics that reveal liking, trust, and deception relations. Extracting interaction networks from videos of group discussions is challenging because discussions are highly …"
0,"J Shlomi, S Ganguly, E Gross, K Cranmer…","Secondary Vertex Finding in Jets with Neural Networks",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2008.02831","",522,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,5,1,"Jet classification is an important ingredient in measurements and searches for new physics at particle coliders, and secondary vertex reconstruction is a key intermediate step in building powerful jet classifiers. We use a neural network to perform vertex finding inside jets …"
0,"K Zhao, Y Rong, JX Yu, J Huang, H Zhang","Graph Ordering: Towards the Optimal by Learning",2020,"arXiv","arxiv.org","https://arxiv.org/pdf/2001.06631","",523,"2020-10-24 07:39:54","PDF","","","",,,,,0,0.00,0,5,1,"Graph representation learning has achieved a remarkable success in many graph-based applications, such as node classification, link prediction, and community detection. These models are usually designed to preserve the vertex information at different granularity and …"
0,"Z Yuhui, G Gutmann, K Akihiko","Irregular Convolutional Auto-Encoder on Point Clouds",2019,"arXiv preprint arXiv:1910.02686","arxiv.org","https://arxiv.org/abs/1910.02686","",524,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,3,1,"We proposed a novel graph convolutional neural network that could construct a coarse, sparse latent point cloud from a dense, raw point cloud. With a novel non-isotropic convolution operation defined on irregular geometries, the model then can reconstruct the …"
0,"K Rasul, I Schuster, R Vollgraf, U Bergmann","Set Flow: A Permutation Invariant Normalizing Flow",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1909.02775","",526,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,4,1,"We present a generative model that is defined on finite sets of exchangeable, potentially high dimensional, data. As the architecture is an extension of RealNVPs, it inherits all its favorable properties, such as being invertible and allowing for exact log-likelihood …"
0,"Y Yoshikawa, T Iwata","Randomized Kernel Mean Networks for Bag-of-Words Data",2017,"","ipsj.ixsq.nii.ac.jp","https://ipsj.ixsq.nii.ac.jp/ej/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=182411&item_no=1&page_id=13&block_id=8","",527,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,2,3,"In various machine learning problems, bag-of-words (BoW) representation, ie, a multiset of features, is widely used as a simple and general data representation. Deep learning is successfully used in many areas. However, with BoW data, deep learning models are often …"
0,"R Gao, X Li, J Zhang","Recognition of Point Sets Objects in Indoor Scenes",2019,"2019 14th International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8845377/","",528,"2020-10-24 07:39:54","","","","",,,,,0,0.00,0,3,1,"With the wide application of 3D intelligent sensing technologies such as Lidar and Stereo Camera in robotics and driverless driving field, the acquisition of point cloud data is getting easier, and the cost is becoming lower. The research on point cloud data is gradually …"
