Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
1,"W Yan, S Liu, TH Li, Z Li, G Li","Deep autoencoder-based lossy geometry compression for point clouds",2019,"arXiv preprint arXiv:1905.03691","arxiv.org","https://arxiv.org/abs/1905.03691","https://scholar.google.com/scholar?cites=3173457712064104791&as_sdt=2005&sciodt=0,5&hl=en",761,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,5,1,"Point cloud is a fundamental 3D representation which is widely used in real world applications such as autonomous driving. As a newly-developed media format which is characterized by complexity and irregularity, point cloud creates a need for compression …"
2,"C Jiang, D Lansigan, P Marcus…","Ddsl: Deep differentiable simplex layer for learning geometric signals",2019,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_ICCV_2019/html/Jiang_DDSL_Deep_Differentiable_Simplex_Layer_for_Learning_Geometric_Signals_ICCV_2019_paper.html","https://scholar.google.com/scholar?cites=18401111990560151849&as_sdt=2005&sciodt=0,5&hl=en",762,"2020-10-22 19:32:26","","","","",,,,,2,2.00,1,4,1,"Abstract We present a Deep Differentiable Simplex Layer (DDSL) for neural networks for geometric deep learning. The DDSL is a differentiable layer compatible with deep neural networks for bridging simplex mesh-based geometry representations (point clouds, line …"
2,"G Tong, Y Li, W Zhang, D Chen, Z Zhang, J Yang…","Point set multi-level aggregation feature extraction based on multi-scale max pooling and LDA for point cloud classification",2019,"Remote Sensing","mdpi.com","https://www.mdpi.com/2072-4292/11/23/2846","https://scholar.google.com/scholar?cites=1690491335390880330&as_sdt=2005&sciodt=0,5&hl=en",763,"2020-10-22 19:32:26","","","","",,,,,2,2.00,0,7,1,"Accurate and effective classification of lidar point clouds with discriminative features expression is a challenging task for scene understanding. In order to improve the accuracy and the robustness of point cloud classification based on single point features, we propose a …"
7,"Q Xu, X Sun, CY Wu, P Wang…","Grid-GCN for Fast and Scalable Point Cloud Learning",2020,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2020/html/Xu_Grid-GCN_for_Fast_and_Scalable_Point_Cloud_Learning_CVPR_2020_paper.html","https://scholar.google.com/scholar?cites=531285662278739329&as_sdt=2005&sciodt=0,5&hl=en",764,"2020-10-22 19:32:26","","","","",,,,,7,7.00,1,5,1,"Due to the sparsity and irregularity of the point cloud data, methods that directly consume points have become popular. Among all point-based models, graph convolutional networks (GCN) lead to notable performance by fully preserving the data granularity and exploiting …"
3,"Z Kuang, J Yu, S Zhu, Z Li, J Fan","Effective 3-D shape retrieval by integrating traditional descriptors and pointwise convolution",2019,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8721114/","https://scholar.google.com/scholar?cites=2004653933858979353&as_sdt=2005&sciodt=0,5&hl=en",765,"2020-10-22 19:32:26","","","","",,,,,3,3.00,1,5,1,"The applications of isometric 3-D objects have recently received sufficient attention and, thus, it is very attractive to retrieve such isometric 3-D objects from large-scale collections. Although existing approaches have presented some interesting ideas, their performance is …"
1,"T Huang, Z Liu, X Chen, X Bai","EPNet: Enhancing Point Features with Image Semantics for 3D Object Detection",2020,"arXiv preprint arXiv:2007.08856","arxiv.org","https://arxiv.org/abs/2007.08856","https://scholar.google.com/scholar?cites=14048124561243162043&as_sdt=2005&sciodt=0,5&hl=en",766,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,4,1,"In this paper, we aim at addressing two critical issues in the 3D detection task, including the exploitation of multiple sensors~(namely LiDAR point cloud and camera image), as well as the inconsistency between the localization and classification confidence. To this end, we …"
1,"G Yang, S Mentasti, M Bersani, Y Wang…","LiDAR point-cloud processing based on projection methods: a comparison",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2008.00706","https://scholar.google.com/scholar?cites=16812559039880201636&as_sdt=2005&sciodt=0,5&hl=en",767,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,5,1,"An accurate and rapid-response perception system is fundamental for autonomous vehicles to operate safely. 3D object detection methods handle point clouds given by LiDAR sensors to provide accurate depth and position information for each detection, together with its …"
5,"D Paschalidou, LV Gool…","Learning Unsupervised Hierarchical Part Decomposition of 3D Objects from a Single RGB Image",2020,"Proceedings of the IEEE …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2020/html/Paschalidou_Learning_Unsupervised_Hierarchical_Part_Decomposition_of_3D_Objects_From_a_CVPR_2020_paper.html","https://scholar.google.com/scholar?cites=8614634556901055278&as_sdt=2005&sciodt=0,5&hl=en",768,"2020-10-22 19:32:26","","","","",,,,,5,5.00,2,3,1,"Humans perceive the 3D world as a set of distinct objects that are characterized by various low-level (geometry, reflectance) and high-level (connectivity, adjacency, symmetry) properties. Recent methods based on convolutional neural networks (CNNs) demonstrated …"
1,"H Li, Z Sun, Y Wu, B Li","PPSAN: Perceptual-aware 3d point cloud segmentation via adversarial learning",2019,"ICASSP 2019-2019 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8683628/","https://scholar.google.com/scholar?cites=16202551582242050015&as_sdt=2005&sciodt=0,5&hl=en",769,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,4,1,"Point cloud segmentation is a key problem of 3D multimedia signal processing. Existing methods usually use a single network structure which is trained by a per-point loss. These methods mainly focus on the geometric similarity between the prediction results and the …"
1,"Z Huang, Z Zhao, H Zhou, X Zhao, Y Gao","DeepCCFV: Camera Constraint-Free Multi-View Convolutional Neural Network for 3D Object Retrieval",2019,"Proceedings of the AAAI …","aaai.org","https://www.aaai.org/ojs/index.php/AAAI/article/view/4868","https://scholar.google.com/scholar?cites=14281325196492711899&as_sdt=2005&sciodt=0,5&hl=en",770,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,5,1,"Abstract 3D object retrieval has a compelling demand in the field of computer vision with the rapid development of 3D vision technology and increasing applications of 3D objects. 3D objects can be described in different ways such as voxel, point cloud, and multi-view. Among …"
1,"A Hamdi, S Rojas, A Thabet, B Ghanem","Advpc: Transferable adversarial perturbations on 3d point clouds",2020,"European Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-58610-2_15","https://scholar.google.com/scholar?cites=16260554694679244279&as_sdt=2005&sciodt=0,5&hl=en",771,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,4,1,"Deep neural networks are vulnerable to adversarial attacks, in which imperceptible perturbations to their input lead to erroneous network predictions. This phenomenon has been extensively studied in the image domain, and has only recently been extended to 3D …"
1,"S Zhou, Y Li, F Zhang, L Chen, X Bu","Automatic Regularization of TomoSAR Point Clouds for Buildings Using Neural Networks",2019,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/19/17/3748","https://scholar.google.com/scholar?cites=8603762933882277527&as_sdt=2005&sciodt=0,5&hl=en",772,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,5,1,"Tomographic SAR (TomoSAR) is a remote sensing technique that extends the conventional two-dimensional (2-D) synthetic aperture radar (SAR) imaging principle to three-dimensional (3-D) imaging. It produces 3-D point clouds with unavoidable noise that …"
1,"Z Ma","Point reg net: Invariant features for point cloud registration using in image-guided radiation therapy",2018,"Journal of Computer and Communications","scirp.org","https://www.scirp.org/html/88547_88547.htm","https://scholar.google.com/scholar?cites=15182846386821801289&as_sdt=2005&sciodt=0,5&hl=en",773,"2020-10-22 19:32:26","HTML","","","",,,,,1,0.50,1,1,2,"In image-guided radiation therapy, extracting features from medical point cloud is the key technique for multimodality registration. This novel framework, denoted Control Point Net (CPN), provides an alternative to the common applications of manually designed keypoint …"
1,"Y You, C Li, Y Lou, Z Cheng, L Li, L Ma…","Fine-grained Object Semantic Understanding from Correspondences",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1912.12577","https://scholar.google.com/scholar?cites=11404385183481887592&as_sdt=2005&sciodt=0,5&hl=en",774,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,7,1,"Fine-grained semantic understanding of 3D objects is crucial in many applications such as object manipulation. However, it is hard to give a universal definition of point-level semantics that everyone would agree on. We observe that people are pretty sure about semantic …"
2,"V Poliyapram, W Wang, R Nakamura","A Point-Wise LiDAR and Image Multimodal Fusion Network (PMNet) for Aerial Point Cloud 3D Semantic Segmentation",2019,"Remote Sensing","mdpi.com","https://www.mdpi.com/2072-4292/11/24/2961","https://scholar.google.com/scholar?cites=16141311323036948499&as_sdt=2005&sciodt=0,5&hl=en",775,"2020-10-22 19:32:26","","","","",,,,,2,2.00,1,3,1,"Abstract 3D semantic segmentation of point cloud aims at assigning semantic labels to each point by utilizing and respecting the 3D representation of the data. Detailed 3D semantic segmentation of urban areas can assist policymakers, insurance companies, governmental …"
1,"K Saleh, A Abobakr, D Nahavandi…","Cyclist Intent Prediction using 3D LIDAR Sensors for Fully Automated Vehicles",2019,"2019 IEEE Intelligent …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8917291/","https://scholar.google.com/scholar?cites=8341320271609045868&as_sdt=2005&sciodt=0,5&hl=en",776,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,4,1,"One of the main barriers against the full deployment of autonomous vehicles in urban traffic environments is the understanding of the intentions and behaviours of the human around them. Moreover, understanding and predicting intentions of vulnerable road users such as …"
2,"B Liu, X Chen, Y Han, J Li, H Xu, X Li","Accelerating DNN-based 3D point cloud processing for mobile computing",2019,"Science China Information …","Springer","https://link.springer.com/article/10.1007/s11432-019-9932-3","https://scholar.google.com/scholar?cites=14563413992896572260&as_sdt=2005&sciodt=0,5&hl=en",777,"2020-10-22 19:32:26","","","","",,,,,2,2.00,0,6,1,"Abstract 3D point cloud data, which are produced by various 3D sensors such as LIDAR and stereo cameras, have been widely deployed by industry leaders such as Google, Uber, Tesla, and Mobileye, for mobile robotic applications such as autonomous driving and …"
6,"R Qian, D Garg, Y Wang, Y You…","End-to-End Pseudo-LiDAR for Image-Based 3D Object Detection",2020,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2020/html/Qian_End-to-End_Pseudo-LiDAR_for_Image-Based_3D_Object_Detection_CVPR_2020_paper.html","https://scholar.google.com/scholar?cites=3540971209064778234&as_sdt=2005&sciodt=0,5&hl=en",778,"2020-10-22 19:32:26","","","","",,,,,6,6.00,1,5,1,"Reliable and accurate 3D object detection is a necessity for safe autonomous driving. Although LiDAR sensors can provide accurate 3D point cloud estimates of the environment, they are also prohibitively expensive for many settings. Recently, the introduction of pseudo …"
6,"M Ding, Y Huo, H Yi, Z Wang, J Shi…","Learning depth-guided convolutions for monocular 3d object detection",2020,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPRW_2020/html/w60/Ding_Learning_Depth-Guided_Convolutions_for_Monocular_3D_Object_Detection_CVPRW_2020_paper.html","https://scholar.google.com/scholar?cites=3992022189090691047&as_sdt=2005&sciodt=0,5&hl=en",779,"2020-10-22 19:32:26","","","","",,,,,6,6.00,1,6,1,"Abstract 3D object detection from a single image without LiDAR is a challenging task due to the lack of accurate depth information. Conventional 2D convolutions are unsuitable for this task because they fail to capture local object and its scale information, which are vital for 3D …"
11,"A Dai, C Diller, M Nießner","SG-NN: Sparse Generative Neural Networks for Self-Supervised Scene Completion of RGB-D Scans",2020,"… of the IEEE/CVF Conference on …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2020/html/Dai_SG-NN_Sparse_Generative_Neural_Networks_for_Self-Supervised_Scene_Completion_of_CVPR_2020_paper.html","https://scholar.google.com/scholar?cites=4891876313591120438&as_sdt=2005&sciodt=0,5&hl=en",780,"2020-10-22 19:32:26","","","","",,,,,11,11.00,4,3,1,"We present a novel approach that converts partial and noisy RGB-D scans into high-quality 3D scene reconstructions by inferring unobserved scene geometry. Our approach is fully self-supervised and can hence be trained solely on incomplete, real-world scans. To achieve …"
1,"Z Li, J Zhang, G Li, Y Liu, S Li","Graph attention neural networks for point cloud recognition",2019,"2019 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8784732/","https://scholar.google.com/scholar?cites=15261477673247453075&as_sdt=2005&sciodt=0,5&hl=en",781,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,5,1,"With the rapid development of automatic driving, point cloud recognition is becoming an important problem for 3D understanding. Among existing works, they don't take full advantage of local structural information and the relationship between points is difficult to be …"
2,"M Rezaei, M Rezaeian, V Derhami, F Sohel…","Deep learning-based 3D local feature descriptor from Mercator projections",2019,"… Aided Geometric Design","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167839619300809","https://scholar.google.com/scholar?cites=1121362388919176221&as_sdt=2005&sciodt=0,5&hl=en",782,"2020-10-22 19:32:26","","","","",,,,,2,2.00,0,5,1,"Point clouds provide rich geometric information about a shape and a deep neural network can be used to learn effective and robust features. In this paper, we propose a novel local feature descriptor, which employs a Siamese network to directly learn robust features from …"
2,"P Yu, Y Rao, J Lu, J Zhou","PGNet: Pose-Guided Point Cloud Generating Networks for 6-DoF Object Pose Estimation",2019,"arXiv preprint arXiv:1912.09316","arxiv.org","https://arxiv.org/abs/1912.09316","https://scholar.google.com/scholar?cites=15638792238169795937&as_sdt=2005&sciodt=0,5&hl=en",783,"2020-10-22 19:32:26","","","","",,,,,2,2.00,1,4,1,"Humans are able to perform fast and accurate object pose estimation even under severe occlusion by exploiting learned object model priors from everyday life. However, most recently proposed pose estimation algorithms neglect to utilize the information of object …"
1,"Y Alkhalili, M Luthra, A Rizk, B Koldehofe","3-D Urban Objects Detection and Classification From Point Clouds",2019,"Proceedings of the 13th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3328905.3330298","https://scholar.google.com/scholar?cites=7443984484122361357&as_sdt=2005&sciodt=0,5&hl=en",784,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,4,1,"In this paper, we present our approach to solve the DEBS Grand challenge 2019 which consists of classifying urban objects in different scenes that originate from a LiDAR sensor. In general, at any point in time, LiDAR data can be considered as a point cloud where a …"
1,"G Chen, F Wang, S Qu, K Chen, J Yu…","Pseudo-Image and Sparse Points: Vehicle Detection With 2D LiDAR Revisited by Deep Learning-Based Methods",2020,"IEEE Transactions …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9152088/","https://scholar.google.com/scholar?cites=11045179364839261191&as_sdt=2005&sciodt=0,5&hl=en",785,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,6,1,"Detecting and locating surrounding vehicles robustly and efficiently are essential capabilities for autonomous vehicles. Existing solutions often rely on vision-based methods or 3D LiDAR-based methods. These methods are either too expensive in both sensor …"
3,"W Yang, C Paxton, M Cakmak, D Fox","Human Grasp Classification for Reactive Human-to-Robot Handovers",2020,"arXiv preprint arXiv:2003.06000","arxiv.org","https://arxiv.org/abs/2003.06000","https://scholar.google.com/scholar?cites=13061052832520004652&as_sdt=2005&sciodt=0,5&hl=en",786,"2020-10-22 19:32:26","","","","",,,,,3,3.00,1,4,1,"Transfer of objects between humans and robots is a critical capability for collaborative robots. Although there has been a recent surge of interest in human-robot handovers, most prior research focus on robot-to-human handovers. Further, work on the equally critical …"
1,"S Wang, Y Sun, C Liu, M Liu","PointTrackNet: An End-to-End Network For 3-D Object Detection and Tracking From Point Clouds",2020,"IEEE Robotics and Automation …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9000527/","https://scholar.google.com/scholar?cites=18227525360042055644&as_sdt=2005&sciodt=0,5&hl=en",787,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,4,1,"Recent machine learning-based multi-object tracking (MOT) frameworks are becoming popular for 3-D point clouds. Most traditional tracking approaches use filters (eg, Kalman filter or particle filter) to predict object locations in a time sequence, however, they are …"
1,"W Yuan, B Eckart, K Kim, V Jampani, D Fox…","DeepGMR: Learning Latent Gaussian Mixture Models for Registration",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2008.09088","https://scholar.google.com/scholar?cites=82174238332873034&as_sdt=2005&sciodt=0,5&hl=en",788,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,6,1,"Point cloud registration is a fundamental problem in 3D computer vision, graphics and robotics. For the last few decades, existing registration algorithms have struggled in situations with large transformations, noise, and time constraints. In this paper, we introduce …"
1,"Z Ren, EB Sudderth","Clouds of Oriented Gradients for 3D Detection of Objects, Surfaces, and Indoor Scene Layouts",2019,"IEEE Transactions on Pattern Analysis …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8737746/","https://scholar.google.com/scholar?cites=9775617749819249019&as_sdt=2005&sciodt=0,5&hl=en",789,"2020-10-22 19:32:26","","","","",,,,,1,1.00,1,2,1,"We develop new representations and algorithms for three-dimensional (3D) object detection and spatial layout prediction in cluttered indoor scenes. We first propose a clouds of oriented gradient (COG) descriptor that links the 2D appearance and 3D pose of object categories …"
2,"P Jin, T Lai, R Lai, B Dong","NPTC-net: Narrow-Band Parallel Transport Convolutional Neural Network on Point Clouds",2019,"arXiv preprint arXiv:1905.12218","arxiv.org","https://arxiv.org/abs/1905.12218","https://scholar.google.com/scholar?cites=10156415086505198259&as_sdt=2005&sciodt=0,5&hl=en",790,"2020-10-22 19:32:26","","","","",,,,,2,2.00,1,4,1,"Convolution plays a crucial role in various applications in signal and image processing, analysis and recognition. It is also the main building block of convolution neural networks (CNNs). Designing appropriate convolution neural networks on manifold-structured point …"
3,"C Zhao, W Zhou, L Lu, Q Zhao","Pooling scores of neighboring points for improved 3D point cloud segmentation",2019,"2019 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8803048/","https://scholar.google.com/scholar?cites=11008108832181965843&as_sdt=2005&sciodt=0,5&hl=en",791,"2020-10-22 19:32:26","","","","",,,,,3,3.00,1,4,1,"3D point cloud segmentation has been rapidly advanced by exploring features of neighboring points. However, existing methods still suffer from ambiguous features, especially for the points in junction regions. In this paper, we show that such problem can be …"
2,"B Zhang, W Shen, S Huang, Z Wei, Q Zhang","3D-Rotation-Equivariant Quaternion Neural Networks",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1911.09040","https://scholar.google.com/scholar?cites=4135702168314816772&as_sdt=2005&sciodt=0,5&hl=en",792,"2020-10-22 19:32:26","","","","",,,,,2,2.00,0,5,1,"This paper proposes a set of rules to revise various neural networks for 3D point cloud processing to rotation-equivariant quaternion neural networks (REQNNs). We find that when a neural network uses quaternion features under certain conditions, the network feature …"
2,"L Xie, C Xiang, Z Yu, G Xu, Z Yang, D Cai, X He","PI-RCNN: An Efficient Multi-Sensor 3D Object Detector with Point-Based Attentive Cont-Conv Fusion Module.",2020,"AAAI","","","https://scholar.google.com/scholar?cites=4962369998549085374&as_sdt=2005&sciodt=0,5&hl=en",793,"2020-10-22 19:32:26","CITATION","","","",,,,,2,2.00,0,7,1,""
1,"T Hu, S Jha, C Busso","Robust Driver Head Pose Estimation in Naturalistic Conditions from Point-Cloud Data",2020,"2020 Intelligent Vehicles Symposium (IV)","ecs.utdallas.edu","https://ecs.utdallas.edu/research/researchlabs/msp-lab/publications/Hu_2020.pdf","https://scholar.google.com/scholar?cites=1405231367650278812&as_sdt=2005&sciodt=0,5&hl=en",794,"2020-10-22 19:32:26","PDF","","","",,,,,1,1.00,0,3,1,"Head pose estimation has been a key task in computer vision since a broad range of applications often requires accurate information about the orientation of the head. Achieving this goal with regular RGB cameras faces challenges in automotive applications due to …"
6,"W Li, FD Wang, GS Xia","A geometry-attentional network for ALS point cloud classification",2020,"ISPRS Journal of Photogrammetry and Remote …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0924271620300861","https://scholar.google.com/scholar?cites=16450850685773602214&as_sdt=2005&sciodt=0,5&hl=en",795,"2020-10-22 19:32:26","","","","",,,,,6,6.00,2,3,1,"Abstract Airborne Laser Scanning (ALS) point cloud classification is a critical task in remote sensing and photogrammetry communities, which can be widely utilized in urban management, powerline surveying and forest monitoring, etc. In particular, the …"
1,"G Melotti, C Premebida…","Multimodal deep-learning for object recognition combining camera and LIDAR data",2020,"2020 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9096138/","https://scholar.google.com/scholar?cites=1811429402970559247&as_sdt=2005&sciodt=0,5&hl=en",796,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,3,1,"Object detection and recognition is a key component of autonomous robotic vehicles, as evidenced by the continuous efforts made by the robotic community on areas related to object detection and sensory perception systems. This paper presents a study on …"
1,"Z Liu, H Hu, Y Cao, Z Zhang, X Tong","A Closer Look at Local Aggregation Operators in Point Cloud Analysis",2020,"arXiv preprint arXiv:2007.01294","arxiv.org","https://arxiv.org/abs/2007.01294","https://scholar.google.com/scholar?cites=1109845975513218522&as_sdt=2005&sciodt=0,5&hl=en",797,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,5,1,"Recent advances of network architecture for point cloud processing are mainly driven by new designs of local aggregation operators. However, the impact of these operators to network performance is not carefully investigated due to different overall network …"
2,"Z Wang, H Fu, L Wang, L Xiao, B Dai","SCNet: Subdivision coding network for object detection based on 3D point cloud",2019,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8813061/","https://scholar.google.com/scholar?cites=8930939713166381298&as_sdt=2005&sciodt=0,5&hl=en",798,"2020-10-22 19:32:26","","","","",,,,,2,2.00,0,5,1,"High-precision real-time 3D object detection based on the LiDAR point cloud is an important task for autonomous driving. Most existing methods utilize grid-based convolutional networks to handle sparse and cluttered point clouds. However, the performance of object …"
1,"A Cheraghian, S Rahman…","Transductive zero-shot learning for 3d point cloud classification",2020,"The IEEE Winter …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_WACV_2020/html/Cheraghian_Transductive_Zero-Shot_Learning_for_3D_Point_Cloud_Classification_WACV_2020_paper.html","https://scholar.google.com/scholar?cites=9267371596801629574&as_sdt=2005&sciodt=0,5&hl=en",799,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,3,1,"Zero-shot learning, the task of learning to recognize new classes not seen during training, has received considerable attention in the case of 2D image classification. However despite the increasing ubiquity of 3D sensors, the corresponding 3D point cloud classification …"
1,"CY Hao, MH Chen, TY Chou…","Design of a Resource-oriented Framework for Point Cloud Semantic Annotation with Deep Learning",2018,"2018 IEEE First …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8527484/","https://scholar.google.com/scholar?cites=8318523302919476147&as_sdt=2005&sciodt=0,5&hl=en",800,"2020-10-22 19:32:26","","","","",,,,,1,0.50,0,4,2,"With the development of mobile mapping systems, point cloud is becoming an important data type to build the three-dimensional geospatial information. In particular, some recent applications such as robot navigation, self-driving drones/vehicles, and construction robotics …"
1,"R Cong, H Chen, H Zhu, H Fu","Foreground detection and segmentation in rgb-d images",2019,"RGB-D Image Analysis and Processing","Springer","https://link.springer.com/chapter/10.1007/978-3-030-28603-3_10","https://scholar.google.com/scholar?cites=1397852077251774649&as_sdt=2005&sciodt=0,5&hl=en",801,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,4,1,"Depth information available in RGB-D images facilitate many computer vision tasks. As a newly emerging and significant topic in the computer vision community, foreground detection and segmentation for RGB-D images have gained a lot of research interest in the …"
1,"Y Wang, A Zell","Semantic scene segmentation of unordered point clouds on autonomous robots",2019,"2019 European Conference on Mobile Robots …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8870932/","https://scholar.google.com/scholar?cites=5665826190999128291&as_sdt=2005&sciodt=0,5&hl=en",802,"2020-10-22 19:32:26","","","","",,,,,1,1.00,1,2,1,"This paper describes a 3D semantic scene segmentation with convolutional neural networks for unordered point clouds of autonomous robots. Euclidean coordinates and RGB color spaces are used as well as multi-scaling layers. An outlier removal is designed to optimize …"
1,"L Han, T Zheng, Y Zhu, L Xu…","Live Semantic 3D Perception for Immersive Augmented Reality",2020,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8998140/","https://scholar.google.com/scholar?cites=10168974627761815212&as_sdt=2005&sciodt=0,5&hl=en",803,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,5,1,"Semantic understanding of 3D environments is critical for both the unmanned system and the human involved virtual/augmented reality (VR/AR) immersive experience. Spatially-sparse convolution, taking advantage of the intrinsic sparsity of 3D point cloud data, makes …"
2,"A Balu, S Nallagonda, F Xu, A Krishnamurthy…","A deep learning framework for design and analysis of surgical bioprosthetic heart valves",2019,"Scientific reports","nature.com","https://www.nature.com/articles/s41598-019-54707-9","https://scholar.google.com/scholar?cites=15546053711309807192&as_sdt=2005&sciodt=0,5&hl=en",804,"2020-10-22 19:32:26","HTML","","","",,,,,2,2.00,0,5,1,"Bioprosthetic heart valves (BHVs) are commonly used as heart valve replacements but they are prone to fatigue failure; estimating their remaining life directly from medical images is difficult. Analyzing the valve performance can provide better guidance for personalized valve …"
1,"W Hu, J Pang, X Liu, D Tian, CW Lin, A Vetro","Graph Signal Processing for Geometric Data and Beyond: Theory and Applications",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2008.01918","https://scholar.google.com/scholar?cites=15504368313521794365&as_sdt=2005&sciodt=0,5&hl=en",805,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,6,1,"Geometric data acquired from real-world scenes, eg, 2D depth images, 3D point clouds, and 4D dynamic point clouds, have found a wide range of applications including immersive telepresence, autonomous driving, surveillance, etc. Due to irregular sampling patterns of …"
1,"L Yang, R Chakraborty","A GMM based algorithm to generate point-cloud and its application to neuroimaging",2020,"2020 IEEE 17th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9153437/","https://scholar.google.com/scholar?cites=2458992961146083619&as_sdt=2005&sciodt=0,5&hl=en",806,"2020-10-22 19:32:26","","","","",,,,,1,1.00,1,2,1,"Recent years have witnessed the emergence of 3D medical imaging techniques with the development of 3D sensors and technology. Due to the presence of noise in image acquisition, registration is a must, yet incur error which propagates to the subsequent …"
3,"D Yin, Q Zhang, J Liu, X Liang, Y Wang…","CAE-LO: LiDAR Odometry Leveraging Fully Unsupervised Convolutional Auto-Encoder for Interest Point Detection and Feature Description",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2001.01354","https://scholar.google.com/scholar?cites=9961148569225763614&as_sdt=2005&sciodt=0,5&hl=en",807,"2020-10-22 19:32:26","","","","",,,,,3,3.00,1,6,1,"As an important technology in 3D mapping, autonomous driving, and robot navigation, LiDAR odometry is still a challenging task. Appropriate data structure and unsupervised deep learning are the keys to achieve an easy adjusted LiDAR odometry solution with high …"
1,"K Kania, M Zięba, T Kajdanowicz","UCSG-Net--Unsupervised Discovering of Constructive Solid Geometry Tree",2020,"arXiv preprint arXiv:2006.09102","arxiv.org","https://arxiv.org/abs/2006.09102","https://scholar.google.com/scholar?cites=7447193649830937821&as_sdt=2005&sciodt=0,5&hl=en",808,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,3,1,"Signed distance field (SDF) is a prominent implicit representation of 3D meshes. Methods that are based on such representation achieved state-of-the-art 3D shape reconstruction quality. However, these methods struggle to reconstruct non-convex shapes. One remedy is …"
1,"Z Yao, Y Liu, Z Ji, Q Sun, P Lasang, S Shen","3D driver pose estimation based on joint 2D–3D network",2020,"IET Computer Vision","IET","https://digital-library.theiet.org/content/journals/10.1049/iet-cvi.2019.0089","https://scholar.google.com/scholar?cites=15183333290797466160&as_sdt=2005&sciodt=0,5&hl=en",809,"2020-10-22 19:32:26","","","","",,,,,1,1.00,0,6,1,"Three-dimensional (3D) driver pose estimation is a promising and challenging problem for computer–human interaction. Recently convolutional neural networks have been introduced into 3D pose estimation, but these methods have the problem of slow running speed and are …"
